"","Latitude","Longitude","Date","MODIS_Tile","MOD13A1_006_Line_Y_500m","MOD13A1_006_Sample_X_500m","MOD13A1_006__500m_16_days_NDVI","MOD13A1_006__500m_16_days_VI_Quality","MOD13A1_006__500m_16_days_VI_Quality_bitmask","MOD13A1_006__500m_16_days_VI_Quality_MODLAND","MOD13A1_006__500m_16_days_VI_Quality_MODLAND_Description","MOD13A1_006__500m_16_days_VI_Quality_VI_Usefulness","MOD13A1_006__500m_16_days_VI_Quality_VI_Usefulness_Description","MOD13A1_006__500m_16_days_VI_Quality_Aerosol_Quantity","MOD13A1_006__500m_16_days_VI_Quality_Aerosol_Quantity_Description","MOD13A1_006__500m_16_days_VI_Quality_Adjacent_cloud_detected","MOD13A1_006__500m_16_days_VI_Quality_Adjacent_cloud_detected_Description","MOD13A1_006__500m_16_days_VI_Quality_Atmosphere_BRDF_Correction","MOD13A1_006__500m_16_days_VI_Quality_Atmosphere_BRDF_Correction_Description","MOD13A1_006__500m_16_days_VI_Quality_Mixed_Clouds","MOD13A1_006__500m_16_days_VI_Quality_Mixed_Clouds_Description","MOD13A1_006__500m_16_days_VI_Quality_Land.Water_Mask","MOD13A1_006__500m_16_days_VI_Quality_Land.Water_Mask_Description","MOD13A1_006__500m_16_days_VI_Quality_Possible_snow.ice","MOD13A1_006__500m_16_days_VI_Quality_Possible_snow.ice_Description","MOD13A1_006__500m_16_days_VI_Quality_Possible_shadow","MOD13A1_006__500m_16_days_VI_Quality_Possible_shadow_Description","lon","lat","flag_br","flag_norte","flag_nordeste","flag_sul","flag_sudeste","flag_centroeste"
"10384",-17.24708176,-41.48970795,"2020-08-28","h14v10",1739,90,0.8393,2116,"0b0000100001000100","0b00","VI produced with good quality","0b0001","Lower quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-41.48970795,-17.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10385",-17.24708176,-41.48970795,"2020-09-13","h14v10",1739,90,0.8492,2116,"0b0000100001000100","0b00","VI produced with good quality","0b0001","Lower quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-41.48970795,-17.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10386",-17.24708176,-41.48970795,"2020-09-29","h14v10",1739,90,0.7925,2185,"0b0000100010001001","0b01","VI produced, but check other QA","0b0010","Decreasing quality (0010)","0b10","Average","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-41.48970795,-17.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10387",-17.24708176,-41.48970795,"2020-10-15","h14v10",1739,90,0.3987,2062,"0b0000100000001110","0b10","Pixel produced, but most probably cloudy","0b0011","Decreasing quality (0011)","0b00","Climatology","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-41.48970795,-17.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10388",-17.24708176,-41.48970795,"2020-10-31","h14v10",1739,90,0.7892,2116,"0b0000100001000100","0b00","VI produced with good quality","0b0001","Lower quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-41.48970795,-17.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10389",-17.24708176,-41.48970795,"2020-11-16","h14v10",1739,90,0.8211,2376,"0b0000100101001000","0b00","VI produced with good quality","0b0010","Decreasing quality (0010)","0b01","Low","0b1","Yes","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-41.48970795,-17.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10390",-17.24708176,-41.48970795,"2020-12-02","h14v10",1739,90,0.8403,2445,"0b0000100110001101","0b01","VI produced, but check other QA","0b0011","Decreasing quality (0011)","0b10","Average","0b1","Yes","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-41.48970795,-17.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10391",-17.24708176,-41.48970795,"2020-12-18","h14v10",1739,90,0.8334,2120,"0b0000100001001000","0b00","VI produced with good quality","0b0010","Decreasing quality (0010)","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-41.48970795,-17.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10392",-17.24708176,-41.48970795,"2021-01-01","h14v10",1739,90,0.7438,2449,"0b0000100110010001","0b01","VI produced, but check other QA","0b0100","Decreasing quality (0100)","0b10","Average","0b1","Yes","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-41.48970795,-17.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10393",-17.24708176,-41.48970795,"2021-01-17","h14v10",1739,90,0.7321,2185,"0b0000100010001001","0b01","VI produced, but check other QA","0b0010","Decreasing quality (0010)","0b10","Average","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-41.48970795,-17.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10394",-17.24708176,-41.48970795,"2021-02-02","h14v10",1739,90,0.7457,2257,"0b0000100011010001","0b01","VI produced, but check other QA","0b0100","Decreasing quality (0100)","0b11","High","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-41.48970795,-17.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10395",-17.24708176,-41.48970795,"2021-02-18","h14v10",1739,90,0.806,2116,"0b0000100001000100","0b00","VI produced with good quality","0b0001","Lower quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-41.48970795,-17.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10396",-17.24708176,-41.48970795,"2021-03-06","h14v10",1739,90,0.8241,2116,"0b0000100001000100","0b00","VI produced with good quality","0b0001","Lower quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-41.48970795,-17.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10397",-17.24708176,-41.48970795,"2021-03-22","h14v10",1739,90,0.8388,2120,"0b0000100001001000","0b00","VI produced with good quality","0b0010","Decreasing quality (0010)","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-41.48970795,-17.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10398",-17.24708176,-41.48970795,"2021-04-07","h14v10",1739,90,0.8159,2517,"0b0000100111010101","0b01","VI produced, but check other QA","0b0101","Decreasing quality (0101)","0b11","High","0b1","Yes","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-41.48970795,-17.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10399",-17.24708176,-41.48970795,"2021-04-23","h14v10",1739,90,0.8678,2116,"0b0000100001000100","0b00","VI produced with good quality","0b0001","Lower quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-41.48970795,-17.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10400",-17.24708176,-41.48970795,"2021-05-09","h14v10",1739,90,0.8403,2116,"0b0000100001000100","0b00","VI produced with good quality","0b0001","Lower quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-41.48970795,-17.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10401",-17.24708176,-41.48970795,"2021-05-25","h14v10",1739,90,0.8694,2116,"0b0000100001000100","0b00","VI produced with good quality","0b0001","Lower quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-41.48970795,-17.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10402",-17.24708176,-41.48970795,"2021-06-10","h14v10",1739,90,0.8385,2189,"0b0000100010001101","0b01","VI produced, but check other QA","0b0011","Decreasing quality (0011)","0b10","Average","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-41.48970795,-17.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10403",-17.24708176,-41.48970795,"2021-06-26","h14v10",1739,90,0.829,2116,"0b0000100001000100","0b00","VI produced with good quality","0b0001","Lower quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-41.48970795,-17.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10404",-17.24708176,-41.48970795,"2021-07-12","h14v10",1739,90,0.852,2116,"0b0000100001000100","0b00","VI produced with good quality","0b0001","Lower quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-41.48970795,-17.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10405",-17.24708176,-41.48970795,"2021-07-28","h14v10",1739,90,0.8189,2116,"0b0000100001000100","0b00","VI produced with good quality","0b0001","Lower quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-41.48970795,-17.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10406",-17.24708176,-41.48970795,"2021-08-13","h14v10",1739,90,0.8113,2116,"0b0000100001000100","0b00","VI produced with good quality","0b0001","Lower quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-41.48970795,-17.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10407",-17.24708176,-41.48970795,"2021-08-29","h14v10",1739,90,0.8152,2120,"0b0000100001001000","0b00","VI produced with good quality","0b0010","Decreasing quality (0010)","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-41.48970795,-17.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10408",-17.24708176,-41.48970795,"2021-09-14","h14v10",1739,90,0.7714,2116,"0b0000100001000100","0b00","VI produced with good quality","0b0001","Lower quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-41.48970795,-17.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10409",-17.24708176,-41.48970795,"2021-09-30","h14v10",1739,90,0.7176,2185,"0b0000100010001001","0b01","VI produced, but check other QA","0b0010","Decreasing quality (0010)","0b10","Average","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-41.48970795,-17.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10410",-17.24708176,-41.48970795,"2021-10-16","h14v10",1739,90,0.7479,3222,"0b0000110010010110","0b10","Pixel produced, but most probably cloudy","0b0101","Decreasing quality (0101)","0b10","Average","0b0","No","0b0","No","0b1","Yes","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-41.48970795,-17.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10411",-17.24708176,-41.48970795,"2021-11-01","h14v10",1739,90,0.3885,2066,"0b0000100000010010","0b10","Pixel produced, but most probably cloudy","0b0100","Decreasing quality (0100)","0b00","Climatology","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-41.48970795,-17.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10412",-17.24708176,-41.48970795,"2021-11-17","h14v10",1739,90,0.7982,2189,"0b0000100010001101","0b01","VI produced, but check other QA","0b0011","Decreasing quality (0011)","0b10","Average","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-41.48970795,-17.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10413",-17.24708176,-41.48970795,"2021-12-03","h14v10",1739,90,0.7597,3098,"0b0000110000011010","0b10","Pixel produced, but most probably cloudy","0b0110","Decreasing quality (0110)","0b00","Climatology","0b0","No","0b0","No","0b1","Yes","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-41.48970795,-17.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10414",-17.24708176,-41.48970795,"2021-12-19","h14v10",1739,90,0.306,2062,"0b0000100000001110","0b10","Pixel produced, but most probably cloudy","0b0011","Decreasing quality (0011)","0b00","Climatology","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-41.48970795,-17.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10415",-17.24708176,-41.48970795,"2022-01-01","h14v10",1739,90,0.8109,2189,"0b0000100010001101","0b01","VI produced, but check other QA","0b0011","Decreasing quality (0011)","0b10","Average","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-41.48970795,-17.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10416",-17.24708176,-41.48970795,"2022-01-17","h14v10",1739,90,0.7584,2062,"0b0000100000001110","0b10","Pixel produced, but most probably cloudy","0b0011","Decreasing quality (0011)","0b00","Climatology","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-41.48970795,-17.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10417",-17.24708176,-41.48970795,"2022-02-02","h14v10",1739,90,0.5847,2066,"0b0000100000010010","0b10","Pixel produced, but most probably cloudy","0b0100","Decreasing quality (0100)","0b00","Climatology","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-41.48970795,-17.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10418",-17.24708176,-41.48970795,"2022-02-18","h14v10",1739,90,0.8389,2376,"0b0000100101001000","0b00","VI produced with good quality","0b0010","Decreasing quality (0010)","0b01","Low","0b1","Yes","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-41.48970795,-17.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10419",-17.24708176,-41.48970795,"2022-03-06","h14v10",1739,90,0.6159,3554,"0b0000110111100010","0b10","Pixel produced, but most probably cloudy","0b1000","Decreasing quality (1000)","0b11","High","0b1","Yes","0b0","No","0b1","Yes","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-41.48970795,-17.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10420",-17.24708176,-41.48970795,"2022-03-22","h14v10",1739,90,0.8937,2116,"0b0000100001000100","0b00","VI produced with good quality","0b0001","Lower quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-41.48970795,-17.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10421",-16.24708176,-46.48970795,"2014-12-19","h13v10",1499,1288,0.4317,2185,"0b0000100010001001","0b01","VI produced, but check other QA","0b0010","Decreasing quality (0010)","0b10","Average","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-46.48970795,-16.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10422",-16.24708176,-46.48970795,"2015-01-01","h13v10",1499,1288,0.5106,2181,"0b0000100010000101","0b01","VI produced, but check other QA","0b0001","Lower quality","0b10","Average","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-46.48970795,-16.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10423",-16.24708176,-46.48970795,"2015-01-17","h13v10",1499,1288,0.6512,2112,"0b0000100001000000","0b00","VI produced with good quality","0b0000","Highest quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-46.48970795,-16.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10424",-16.24708176,-46.48970795,"2015-02-02","h13v10",1499,1288,0.6014,2112,"0b0000100001000000","0b00","VI produced with good quality","0b0000","Highest quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-46.48970795,-16.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10425",-16.24708176,-46.48970795,"2015-02-18","h13v10",1499,1288,0.7518,2112,"0b0000100001000000","0b00","VI produced with good quality","0b0000","Highest quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-46.48970795,-16.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10426",-16.24708176,-46.48970795,"2015-03-06","h13v10",1499,1288,0.8652,2112,"0b0000100001000000","0b00","VI produced with good quality","0b0000","Highest quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-46.48970795,-16.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10427",-16.24708176,-46.48970795,"2015-03-22","h13v10",1499,1288,0.8235,2112,"0b0000100001000000","0b00","VI produced with good quality","0b0000","Highest quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-46.48970795,-16.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10428",-16.24708176,-46.48970795,"2015-04-07","h13v10",1499,1288,0.5015,2114,"0b0000100001000010","0b10","Pixel produced, but most probably cloudy","0b0000","Highest quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-46.48970795,-16.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10429",-16.24708176,-46.48970795,"2015-04-23","h13v10",1499,1288,0.3429,2112,"0b0000100001000000","0b00","VI produced with good quality","0b0000","Highest quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-46.48970795,-16.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10430",-16.24708176,-46.48970795,"2015-05-09","h13v10",1499,1288,0.4426,2181,"0b0000100010000101","0b01","VI produced, but check other QA","0b0001","Lower quality","0b10","Average","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-46.48970795,-16.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10431",-16.24708176,-46.48970795,"2015-05-25","h13v10",1499,1288,0.5117,2112,"0b0000100001000000","0b00","VI produced with good quality","0b0000","Highest quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-46.48970795,-16.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10432",-16.24708176,-46.48970795,"2015-06-10","h13v10",1499,1288,0.4037,2112,"0b0000100001000000","0b00","VI produced with good quality","0b0000","Highest quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-46.48970795,-16.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10433",-16.24708176,-46.48970795,"2015-06-26","h13v10",1499,1288,0.3792,2112,"0b0000100001000000","0b00","VI produced with good quality","0b0000","Highest quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-46.48970795,-16.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10434",-16.24708176,-46.48970795,"2015-07-12","h13v10",1499,1288,0.1832,2112,"0b0000100001000000","0b00","VI produced with good quality","0b0000","Highest quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-46.48970795,-16.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10435",-16.24708176,-46.48970795,"2015-07-28","h13v10",1499,1288,0.2205,2112,"0b0000100001000000","0b00","VI produced with good quality","0b0000","Highest quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-46.48970795,-16.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10436",-16.24708176,-46.48970795,"2015-08-13","h13v10",1499,1288,0.156,2112,"0b0000100001000000","0b00","VI produced with good quality","0b0000","Highest quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-46.48970795,-16.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10437",-16.24708176,-46.48970795,"2015-08-29","h13v10",1499,1288,0.2395,2112,"0b0000100001000000","0b00","VI produced with good quality","0b0000","Highest quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-46.48970795,-16.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10438",-16.24708176,-46.48970795,"2015-09-14","h13v10",1499,1288,0.1656,2112,"0b0000100001000000","0b00","VI produced with good quality","0b0000","Highest quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-46.48970795,-16.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10439",-16.24708176,-46.48970795,"2015-09-30","h13v10",1499,1288,0.177,2112,"0b0000100001000000","0b00","VI produced with good quality","0b0000","Highest quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-46.48970795,-16.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10440",-16.24708176,-46.48970795,"2015-10-16","h13v10",1499,1288,0.1442,2181,"0b0000100010000101","0b01","VI produced, but check other QA","0b0001","Lower quality","0b10","Average","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-46.48970795,-16.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10441",-16.24708176,-46.48970795,"2015-11-01","h13v10",1499,1288,0.1325,2112,"0b0000100001000000","0b00","VI produced with good quality","0b0000","Highest quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-46.48970795,-16.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10442",-16.24708176,-46.48970795,"2015-11-17","h13v10",1499,1288,0.2452,3150,"0b0000110001001110","0b10","Pixel produced, but most probably cloudy","0b0011","Decreasing quality (0011)","0b01","Low","0b0","No","0b0","No","0b1","Yes","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-46.48970795,-16.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10443",-16.24708176,-46.48970795,"2015-12-03","h13v10",1499,1288,0.2107,2112,"0b0000100001000000","0b00","VI produced with good quality","0b0000","Highest quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-46.48970795,-16.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10444",-16.24708176,-46.48970795,"2015-12-19","h13v10",1499,1288,0.2827,2116,"0b0000100001000100","0b00","VI produced with good quality","0b0001","Lower quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-46.48970795,-16.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10445",-16.24708176,-46.48970795,"2016-01-17","h13v10",1499,1288,0.8858,2376,"0b0000100101001000","0b00","VI produced with good quality","0b0010","Decreasing quality (0010)","0b01","Low","0b1","Yes","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-46.48970795,-16.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10446",-16.24708176,-46.48970795,"2016-02-02","h13v10",1499,1288,0.9055,2112,"0b0000100001000000","0b00","VI produced with good quality","0b0000","Highest quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-46.48970795,-16.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10447",-16.24708176,-46.48970795,"2016-02-18","h13v10",1499,1288,0.6764,2513,"0b0000100111010001","0b01","VI produced, but check other QA","0b0100","Decreasing quality (0100)","0b11","High","0b1","Yes","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-46.48970795,-16.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10448",-16.24708176,-46.48970795,"2016-03-05","h13v10",1499,1288,0.5202,2112,"0b0000100001000000","0b00","VI produced with good quality","0b0000","Highest quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-46.48970795,-16.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10449",-16.24708176,-46.48970795,"2016-04-06","h13v10",1499,1288,0.3814,2112,"0b0000100001000000","0b00","VI produced with good quality","0b0000","Highest quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-46.48970795,-16.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10450",-16.24708176,-46.48970795,"2016-04-22","h13v10",1499,1288,0.2607,2112,"0b0000100001000000","0b00","VI produced with good quality","0b0000","Highest quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-46.48970795,-16.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10451",-16.24708176,-46.48970795,"2016-05-08","h13v10",1499,1288,0.259,2112,"0b0000100001000000","0b00","VI produced with good quality","0b0000","Highest quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-46.48970795,-16.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10452",-16.24708176,-46.48970795,"2016-05-24","h13v10",1499,1288,0.2556,2112,"0b0000100001000000","0b00","VI produced with good quality","0b0000","Highest quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-46.48970795,-16.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10453",-16.24708176,-46.48970795,"2016-06-09","h13v10",1499,1288,0.2781,2112,"0b0000100001000000","0b00","VI produced with good quality","0b0000","Highest quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-46.48970795,-16.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10454",-16.24708176,-46.48970795,"2016-06-25","h13v10",1499,1288,0.1751,2112,"0b0000100001000000","0b00","VI produced with good quality","0b0000","Highest quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-46.48970795,-16.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10455",-16.24708176,-46.48970795,"2016-07-11","h13v10",1499,1288,0.3498,2112,"0b0000100001000000","0b00","VI produced with good quality","0b0000","Highest quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-46.48970795,-16.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10456",-16.24708176,-46.48970795,"2016-07-27","h13v10",1499,1288,0.2326,2112,"0b0000100001000000","0b00","VI produced with good quality","0b0000","Highest quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-46.48970795,-16.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
